Index,SampleID,Species,Project,SampleSite,Site,SiteWaypoint,Valley,CollectionYear,CollectionDate,WaypointName,NameGroup,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes,RangeWidePhylo,RangeWidePopGen,JSWC
616,D16_5,Relict dace,Johnson Springs Wetland Complex,Ditch 17,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H5,,,,Y
617,SS16_1,Relict dace,Johnson Springs Wetland Complex,South Spring 15,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A6,,,,Y
618,D16_7,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B6,,,,Y
619,D16_8,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C6,,,,Y
620,SS16_2,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D6,,,,Y
621,D16_10,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E6,,,,Y
622,D16_11,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F6,,,,Y
623,D16_12,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G6,,,,Y
624,D16_13,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H6,,,,Y
625,D16_14,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A7,,,,Y
626,D16_15,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B7,,,,Y
627,D16_16,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C7,,,,Y
628,D16_17,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D16,Goshute Valley,2019,,D16,Dwest,11,709569.63,4538375.65,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D7,,,,Y
629,SS16_5,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E7,,,,Y
630,SS16_6,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F7,,,,Y
631,D17_2,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D17,Goshute Valley,2019,,D17,Dsouth,11,709725.93,4538355.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G7,,,,Y
632,D17_3,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D17,Goshute Valley,2019,,D17,Dsouth,11,709725.93,4538355.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H7,,,,Y
633,D17_4,Relict dace,Johnson Springs Wetland Complex,Ditch 19,GSJS,GSJS_D17,Goshute Valley,2019,,D17,Dsouth,11,709725.93,4538355.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A8,,,,Y
634,D17_5,Relict dace,Johnson Springs Wetland Complex,Ditch 20,GSJS,GSJS_D17,Goshute Valley,2019,,D17,Dsouth,11,709725.93,4538355.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B8,,,,Y
635,D19_1,Relict dace,Johnson Springs Wetland Complex,Ditch 20,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C8,,,,Y
636,D19_2,Relict dace,Johnson Springs Wetland Complex,Ditch 20,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D8,,,,Y
637,D19_3,Relict dace,Johnson Springs Wetland Complex,Ditch 20,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E8,,,,Y
638,D19_4,Relict dace,Johnson Springs Wetland Complex,Ditch 20,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F8,,,,Y
639,D19_5,Relict dace,Johnson Springs Wetland Complex,Ditch 20,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G8,,,,Y
640,D19_6,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H8,,,,Y
641,D19_7,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A9,,,,Y
642,D19_8,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B9,,,,Y
643,D19_9,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C9,,,,Y
644,D19_10,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D9,,,,Y
645,D19_11,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E9,,,,Y
646,SS16_7,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F9,,,,Y
647,D19_13,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G9,,,,Y
648,D19_14,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H9,,,,Y
649,D19_15,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A10,,,,Y
650,D19_16,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D19,Goshute Valley,2019,,D19,Dsouth,11,709630.29,4538179.57,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B10,,,,Y
651,D20_1,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D20,Goshute Valley,2019,,D20,Dsouth,11,709583.47,4538091.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C10,,,,Y
652,D20_2,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D20,Goshute Valley,2019,,D20,Dsouth,11,709583.47,4538091.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D10,,,,Y
653,SS16_9,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E10,,,,Y
654,D20_4,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D20,Goshute Valley,2019,,D20,Dsouth,11,709583.47,4538091.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F10,,,,Y
655,D20_5,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D20,Goshute Valley,2019,,D20,Dsouth,11,709583.47,4538091.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G10,,,,Y
656,D20_6,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D20,Goshute Valley,2019,,D20,Dsouth,11,709583.47,4538091.22,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H10,,,,Y
657,SS16_10,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A11,,,,Y
658,D22_2,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B11,,,,Y
659,D22_3,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C11,,,,Y
660,D22_4,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D11,,,,Y
661,D22_5,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E11,,,,Y
662,SS16_11,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F11,,,,Y
663,D22_7,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G11,,,,Y
664,SS16_12,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H11,,,,Y
665,D22_9,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,A12,,,,Y
666,D22_10,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,B12,,,,Y
667,D22_11,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,C12,,,,Y
668,D22_12,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,D12,,,,Y
669,SS16_13,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,E12,,,,Y
670,D22_14,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,F12,,,,Y
671,D22_15,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,G12,,,,Y
672,D22_16,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,7,H12,,,,Y
673,D22_17,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A1,,,,Y
674,D22_18,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B1,,,,Y
675,D22_19,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C1,,,,Y
676,D22_20,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D1,,,,Y
677,SS16_14,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E1,,,,Y
678,D22_22,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F1,,,,Y
679,SS16_15,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G1,,,,Y
680,SS16_17,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H1,,,,Y
681,D22_25,Relict dace,Johnson Springs Wetland Complex,Ditch 22,GSJS,GSJS_D22,Goshute Valley,2019,,D22,Dsouth,11,709488.1,4537915.44,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A2,,,,Y
682,D25_1,Relict dace,Johnson Springs Wetland Complex,Ditch 25,GSJS,GSJS_D25,Goshute Valley,2019,,D25,Deast,11,709863.94,4538790.31,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B2,,,,Y
683,D26_1,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C2,,,,Y
684,D26_2,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D2,,,,Y
685,D26_3,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E2,,,,Y
686,D26_4,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F2,,,,Y
687,D26_5,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G2,,,,Y
688,D26_6,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H2,,,,Y
689,D26_7,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A3,,,,Y
690,D26_8,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B3,,,,Y
691,D26_9,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C3,,,,Y
692,D26_10,Relict dace,Johnson Springs Wetland Complex,Ditch 26,GSJS,GSJS_D26,Goshute Valley,2019,,D26,Deast,11,709951.5,4538744.41,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D3,,,,Y
693,D27_1,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E3,,,,Y
694,D27_2,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F3,,,,Y
695,D27_3,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G3,,,,Y
696,D27_4,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H3,,,,Y
697,D27_5,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A4,,,,Y
698,D27_6,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B4,,,,Y
699,D27_7,Relict dace,Johnson Springs Wetland Complex,Ditch 27,GSJS,GSJS_D27,Goshute Valley,2019,,D27,Deast,11,710028.14,4538680.72,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C4,,,,Y
700,D28_1,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D4,,,,Y
701,D28_2,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E4,,,,Y
702,D28_3,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F4,,,,Y
703,D28_4,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G4,,,,Y
704,D28_5,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H4,,,,Y
705,D28_6,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A5,,,,Y
706,D28_7,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B5,,,,Y
707,D28_8,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C5,,,,Y
708,D28_9,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D5,,,,Y
709,SS16_20,Relict dace,Johnson Springs Wetland Complex,South Spring 16,GSJS,GSJS_SS16,Goshute Valley,2019,,SS16,SSsouth,11,709254.23,4537809.21,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E5,,,,Y
710,SS19_1,Relict dace,Johnson Springs Wetland Complex,South Spring 17W,GSJS,GSJS_SS19,Goshute Valley,2019,,SS19,SSsouth,11,709339.11,4537784.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F5,,,,Y
711,D28_12,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G5,,,,Y
712,D28_13,Relict dace,Johnson Springs Wetland Complex,Ditch 28,GSJS,GSJS_D28,Goshute Valley,2019,,D28,Deast,11,710109.04,4538629.02,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H5,,,,Y
713,SS19_2,Relict dace,Johnson Springs Wetland Complex,South Spring 19,GSJS,GSJS_SS19,Goshute Valley,2019,,SS19,SSsouth,11,709339.11,4537784.47,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A6,,,,Y
714,D29_1,Relict dace,Johnson Springs Wetland Complex,Ditch 29,GSJS,GSJS_D29,Goshute Valley,2019,,D29,Deast,11,710181.06,4538563.14,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B6,,,,Y
715,D30_1,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C6,,,,Y
716,D30_2,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D6,,,,Y
717,D30_3,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E6,,,,Y
718,D30_4,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F6,,,,Y
719,D30_5,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G6,,,,Y
720,D30_6,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H6,,,,Y
721,D30_7,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A7,,,,Y
722,D30_8,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B7,,,,Y
723,D30_9,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,C7,,,,Y
724,D30_10,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,D7,,,,Y
725,D30_11,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,E7,,,,Y
726,D30_12,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,F7,,,,Y
727,D30_13,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,G7,,,,Y
728,D30_14,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,H7,,,,Y
729,D30_15,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,A8,,,,Y
730,D30_16,Relict dace,Johnson Springs Wetland Complex,Ditch 30,GSJS,GSJS_D30,Goshute Valley,2019,,D30,Deast,11,710196.23,4538465.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,8,B8,,,,Y
