SampleID,Path,Species,Project,SampleSite,Valley,CollectionYear,CollectionDate,WaypointName,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes
RD_SPKR_013,/home/mlacava/align/RAD_alignments/RD_SPKR_013_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G11,NA
RD_SPKR_014,/home/mlacava/align/RAD_alignments/RD_SPKR_014_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H11,NA
RD_SPKR_015,/home/mlacava/align/RAD_alignments/RD_SPKR_015_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A12,NA
RD_SPKR_016,/home/mlacava/align/RAD_alignments/RD_SPKR_016_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B12,NA
RD_SPKR_017,/home/mlacava/align/RAD_alignments/RD_SPKR_017_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C12,NA
RD_SPKR_018,/home/mlacava/align/RAD_alignments/RD_SPKR_018_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D12,NA
RD_SPKR_019,/home/mlacava/align/RAD_alignments/RD_SPKR_019_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E12,NA
RD_SPKR_020,/home/mlacava/align/RAD_alignments/RD_SPKR_020_sorted_proper_rmdup.bam,Relict Dace,NA,Keegan Ranch,Spring Valley,2017,5/17/17,RD21BT1,11,715438,4369385,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F12,NA
RD_SPSH_001,/home/mlacava/align/RAD_alignments/RD_SPSH_001_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E11,NA
RD_SPSH_002,/home/mlacava/align/RAD_alignments/RD_SPSH_002_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F11,NA
RD_SPSH_003,/home/mlacava/align/RAD_alignments/RD_SPSH_003_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G11,NA
RD_SPSH_004,/home/mlacava/align/RAD_alignments/RD_SPSH_004_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H11,NA
RD_SPSH_005,/home/mlacava/align/RAD_alignments/RD_SPSH_005_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A12,NA
RD_SPSH_006,/home/mlacava/align/RAD_alignments/RD_SPSH_006_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B12,NA
RD_SPSH_007,/home/mlacava/align/RAD_alignments/RD_SPSH_007_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C12,NA
RD_SPSH_008,/home/mlacava/align/RAD_alignments/RD_SPSH_008_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D12,NA
RD_SPSH_009,/home/mlacava/align/RAD_alignments/RD_SPSH_009_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E12,NA
RD_SPSH_010,/home/mlacava/align/RAD_alignments/RD_SPSH_010_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22,11,710382,4406190,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F12,NA
RD_SPSH_011,/home/mlacava/align/RAD_alignments/RD_SPSH_011_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E11,NA
RD_SPSH_012,/home/mlacava/align/RAD_alignments/RD_SPSH_012_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F11,NA
RD_SPSH_013,/home/mlacava/align/RAD_alignments/RD_SPSH_013_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G11,NA
RD_SPSH_014,/home/mlacava/align/RAD_alignments/RD_SPSH_014_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H11,NA
RD_SPSH_015,/home/mlacava/align/RAD_alignments/RD_SPSH_015_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A12,NA
RD_SPSH_016,/home/mlacava/align/RAD_alignments/RD_SPSH_016_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B12,NA
RD_SPSH_017,/home/mlacava/align/RAD_alignments/RD_SPSH_017_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C12,NA
RD_SPSH_018,/home/mlacava/align/RAD_alignments/RD_SPSH_018_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D12,NA
RD_SPSH_019,/home/mlacava/align/RAD_alignments/RD_SPSH_019_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E12,NA
RD_SPSH_020,/home/mlacava/align/RAD_alignments/RD_SPSH_020_sorted_proper_rmdup.bam,Relict Dace,NA,Stonehouse,Spring Valley,2017,5/17/17,RD22A,11,710226,4406622,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F12,NA
RD_STMR_001,/home/mlacava/align/RAD_alignments/RD_STMR_001_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A4,NA
RD_STMR_002,/home/mlacava/align/RAD_alignments/RD_STMR_002_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B4,NA
RD_STMR_003,/home/mlacava/align/RAD_alignments/RD_STMR_003_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A1,NA
RD_STMR_004,/home/mlacava/align/RAD_alignments/RD_STMR_004_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B1,NA
RD_STMR_005,/home/mlacava/align/RAD_alignments/RD_STMR_005_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C1,NA
RD_STMR_006,/home/mlacava/align/RAD_alignments/RD_STMR_006_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D1,NA
RD_STMR_007,/home/mlacava/align/RAD_alignments/RD_STMR_007_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E1,NA
RD_STMR_008,/home/mlacava/align/RAD_alignments/RD_STMR_008_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5B,11,680363,4372210,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F1,NA
RD_STMR_009,/home/mlacava/align/RAD_alignments/RD_STMR_009_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G1,NA
RD_STMR_010,/home/mlacava/align/RAD_alignments/RD_STMR_010_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H1,NA
RD_STMR_011,/home/mlacava/align/RAD_alignments/RD_STMR_011_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A2,NA
RD_STMR_012,/home/mlacava/align/RAD_alignments/RD_STMR_012_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B2,NA
RD_STMR_013,/home/mlacava/align/RAD_alignments/RD_STMR_013_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C2,NA
RD_STMR_014,/home/mlacava/align/RAD_alignments/RD_STMR_014_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D2,NA
RD_STMR_015,/home/mlacava/align/RAD_alignments/RD_STMR_015_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E2,NA
RD_STMR_016,/home/mlacava/align/RAD_alignments/RD_STMR_016_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F2,NA
RD_STMR_017,/home/mlacava/align/RAD_alignments/RD_STMR_017_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G2,NA
RD_STMR_018,/home/mlacava/align/RAD_alignments/RD_STMR_018_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H2,NA
RD_STMR_019,/home/mlacava/align/RAD_alignments/RD_STMR_019_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A3,NA
RD_STMR_020,/home/mlacava/align/RAD_alignments/RD_STMR_020_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B3,NA
RD_STMR_021,/home/mlacava/align/RAD_alignments/RD_STMR_021_sorted_proper_rmdup.bam,Relict Dace,NA,Morrison Ranch,Steptoe Valley,2017,6/20/17,RD5D,11,680373,4372031,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,C3,NA
RD_STPR_001,/home/mlacava/align/RAD_alignments/RD_STPR_001_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,D3,NA
RD_STPR_002,/home/mlacava/align/RAD_alignments/RD_STPR_002_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E3,NA
RD_STPR_003,/home/mlacava/align/RAD_alignments/RD_STPR_003_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F3,NA
RD_STPR_004,/home/mlacava/align/RAD_alignments/RD_STPR_004_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G3,NA
RD_STPR_005,/home/mlacava/align/RAD_alignments/RD_STPR_005_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,H3,NA
RD_STPR_006,/home/mlacava/align/RAD_alignments/RD_STPR_006_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,A4,NA
RD_STPR_007,/home/mlacava/align/RAD_alignments/RD_STPR_007_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B4,NA
RD_STPR_008,/home/mlacava/align/RAD_alignments/RD_STPR_008_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A1,NA
RD_STPR_009,/home/mlacava/align/RAD_alignments/RD_STPR_009_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B1,NA
RD_STPR_010,/home/mlacava/align/RAD_alignments/RD_STPR_010_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C1,NA
RD_STPR_011,/home/mlacava/align/RAD_alignments/RD_STPR_011_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D1,NA
RD_STPR_012,/home/mlacava/align/RAD_alignments/RD_STPR_012_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E1,NA
RD_STPR_013,/home/mlacava/align/RAD_alignments/RD_STPR_013_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F1,NA
RD_STPR_014,/home/mlacava/align/RAD_alignments/RD_STPR_014_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G1,NA
RD_STPR_015,/home/mlacava/align/RAD_alignments/RD_STPR_015_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H1,NA
RD_STPR_016,/home/mlacava/align/RAD_alignments/RD_STPR_016_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A2,NA
RD_STPR_017,/home/mlacava/align/RAD_alignments/RD_STPR_017_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B2,NA
RD_STPR_018,/home/mlacava/align/RAD_alignments/RD_STPR_018_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C2,NA
RD_STPR_019,/home/mlacava/align/RAD_alignments/RD_STPR_019_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D2,NA
RD_STPR_020,/home/mlacava/align/RAD_alignments/RD_STPR_020_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6BT2,11,679317,4378356,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E2,NA
RD_STPR_021,/home/mlacava/align/RAD_alignments/RD_STPR_021_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F2,NA
RD_STPR_022,/home/mlacava/align/RAD_alignments/RD_STPR_022_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G2,NA
RD_STPR_023,/home/mlacava/align/RAD_alignments/RD_STPR_023_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H2,NA
RD_STPR_024,/home/mlacava/align/RAD_alignments/RD_STPR_024_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A3,NA
RD_STPR_025,/home/mlacava/align/RAD_alignments/RD_STPR_025_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B3,NA
RD_STPR_026,/home/mlacava/align/RAD_alignments/RD_STPR_026_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C3,NA
RD_STPR_027,/home/mlacava/align/RAD_alignments/RD_STPR_027_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D3,NA
RD_STPR_028,/home/mlacava/align/RAD_alignments/RD_STPR_028_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E3,NA
RD_STPR_029,/home/mlacava/align/RAD_alignments/RD_STPR_029_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,F3,NA
RD_STPR_030,/home/mlacava/align/RAD_alignments/RD_STPR_030_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G3,NA
RD_STPR_031,/home/mlacava/align/RAD_alignments/RD_STPR_031_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H3,NA
RD_STPR_032,/home/mlacava/align/RAD_alignments/RD_STPR_032_sorted_proper_rmdup.bam,Relict Dace,NA,Phillips Ranch,Steptoe Valley,2017,6/20/17,RD6FT1,11,679366,4378510,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A4,NA
RD_STRT_001,/home/mlacava/align/RAD_alignments/RD_STRT_001_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3A,11,689718,4359505,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D1,NA
RD_STRT_002,/home/mlacava/align/RAD_alignments/RD_STRT_002_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3A,11,689718,4359505,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E1,NA
RD_STRT_003,/home/mlacava/align/RAD_alignments/RD_STRT_003_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3A,11,689718,4359505,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F1,NA
RD_STRT_004,/home/mlacava/align/RAD_alignments/RD_STRT_004_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3BT1,11,689175,4366729.25,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G1,NA
RD_STRT_005,/home/mlacava/align/RAD_alignments/RD_STRT_005_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3BT1,11,689175,4366729.25,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H1,NA
